username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,11/19/16 19:50,0,0,ndtv: #CurrencyBan : Income Tax notices to those depositing huge cash #CashCleanUp http://www. ndtv.com/india-news/dem onetisation-income-tax-notices-to-those-depositing-huge-cash-1627554 Š—_ pic.twitter.com/PMtqg9mULF,,,#CurrencyBan #CashCleanUp,8.00E+17,https://twitter.com/localdesktop/status/800139189744521216,
,11/19/16 16:49,0,0,š__šÇöš__š_çš__š__šÇäš_å: #currencyban š_«šÇö š_µš_èš_çšÇ š__ š_ÂšÇöš_ä @INCIndia š_«š_çšÇöš_ãšÇ— š__š_çš_åš__ š_éšÇš_çš__š_çšÇš__š_å @harishrawatcmuk http:// nationalvoice.in/categorydetail s.aspx?newid=13701#sthash.XyPGfVmE.dpuf Š—_ pic.twitter.com/TSx5qfY61n,,@INCIndia @harishrawatcmuk,#currencyban #sthash,8.00E+17,https://twitter.com/_NationalVoice/status/800093686952378368,
,11/19/16 16:37,0,0,Want a great setup? Look at $ COP http:// stockcharts.chartmill.com/u/HylHZLHRZg #CurrencyBan #BSE,,,#CurrencyBan #BSE,8.00E+17,https://twitter.com/ChartMill/status/800090526066282497,
,11/19/16 16:24,0,0,Instead of sleeping in cozy blankets,,,,,,
,11/19/16 16:12,0,1,I wished #WBGov took the same enthusiasm in bring industry to Bengal instead of running to President to stop #demonetization #currencyban,,,#WBGov #demonetization #currencyban,8.00E+17,https://twitter.com/samannoychatter/status/800084304122421248,
,11/19/16 16:10,0,0,ndtv: .MamataOfficial to announce her next move on #currencyban on Monday #CashCleanUp http://www. ndtv.com/india-news/mam ata-banerjee-to-announce-her-next-move-on-currency-ban-on-monday-1627603 Š—_ pic.twitter.com/R30TME4gY1,,,#currencyban #CashCleanUp,8.00E+17,https://twitter.com/localdesktop/status/800083770967781377,
,11/19/16 16:05,0,1,#demonetization #CurrencyExchange #currencyban #CurrencyCrisis #CashCleanUp #cashCrisis #cashchaos #CashlessEconomy #CashlessIndia pic.twitter.com/H59ix5xYcT,,,#demonetization #CurrencyExchange #currencyban #CurrencyCrisis #CashCleanUp #cashCrisis #cashchaos #CashlessEconomy #CashlessIndia,8.00E+17,https://twitter.com/Sidhantmann/status/800082631895326721,
,11/19/16 15:33,1,1,#IAmWithModi #DeMonetisation #š__š_š__š_éš__š___š__š__š_çš__ #BlackMoney #CurrencyExchange #currencyban #CurrencyCrisis #NoteBandi #notesban #demonetization https:// twitter.com/raja_africa/st atus/800072967829016576 Š—_,,,#IAmWithModi #DeMonetisation #š__š_ #BlackMoney #CurrencyExchange #currencyban #CurrencyCrisis #NoteBandi #notesban #demonetization,8.00E+17,https://twitter.com/Raja_Africa/status/800074435168530432,
,11/19/16 15:14,0,0,Poor r dieing due to #currencyban & our PM instead of adrsng issue to make #Demonitisation smoother is adrsing Rock concert #HeartlessCOLDPM,,,#currencyban #Demonitisation #HeartlessCOLDPM,8.00E+17,https://twitter.com/rzk_ali/status/800069646049300480,
,11/19/16 15:13,0,1,From back door After all #RSS is the Mai-BAAP. They can do anything. #demonetization #currencyban @sanjayuvacha @sanjivbhatt https:// twitter.com/ajnabi_guy/sta tus/800063879690657792 Š—_,,@sanjayuvacha @sanjivbhatt,#RSS #demonetization #currencyban,8.00E+17,https://twitter.com/MANAUARALIG/status/800069399642193921,
